ilju_a,ilju_b,케미_점수,케미_타입,종합_분석,연애_스타일,주의_포인트,럭키_데이트,생성시각
辛亥(신해),丙申(병신),88,자석 밀당 케미,반짝이는 보석 신해와 뜨거운 태양 병신이 만난 운명적 텐션! 병화가 신금을 비춰주니 비주얼 시너지 미쳤다 소리 절로 나와요. 해수와 신금이 만나 쿨한 지성미까지 장착한 갓벽한 조합! 서로를 끌어당기는 힘이 강해 한 번 빠지면 헤어 나오기 힘든 소울메이트 각이에요.,화려한 도심 속 핫플 투어 바이브! 서로의 매력을 리스펙하며 트렌디한 데이트를 즐기는 모습이 인스타 스토리 박제 각이에요.,둘 다 자기 주관이 뚜렷해서 가끔 팽팽한 기싸움이 있을 수 있어요! '먼저 사과하는 쪽이 갓기'라는 국룰만 정해두면 무적권 롱런 가능!,"루프탑 와인바, 팝업 스토어, 야간 드라이브",2026-03-07 07:05:02
辛亥(신해),辛丑(신축),85,다이아 듀오,반짝이는 보석 신금이 두 명? 이건 비주얼부터 이미 완성형 텐션이에요! 신해의 유연한 바이브와 신축의 단단한 중심이 만나서 서로의 가치를 알아봐 주는 소울메이트 각 제대로 떴습니다. 신축이 묵묵히 기둥이 되어주면 신해는 그 위에서 무한 매력을 발산하니 시너지 미쳤다 소리 절로 나오죠.,조용히 실속 챙기는 갓생 커플 바이브! 화려한 핫플보다는 우리만의 무드가 담긴 아지트에서 깊은 대화를 나누는 힐링 그 자체예요.,둘 다 예민한 한 끗 차이가 있어서 가끔 차가워질 수 있어요! '먼저 웃겨주기' 챌린지만 하면 꽁냥지수 바로 풀충전되는 성장형 커플!,"LP 바 투어, 전시회 관람, 호캉스",2026-03-07 07:05:51
辛亥(신해),丙午(병오),95,다이아 불꽃,반짝이는 보석 신해와 태양보다 뜨거운 병오가 만난 역대급 텐션! 병화가 신금을 녹여 예쁜 장신구로 만들어주는 '병신합' 시너지 미쳤다! 차가운 바다와 뜨거운 불의 만남이라 서로를 자극하면서도 절대 심심할 틈 없는 드라마틱한 세계관이에요. 서로가 서로의 주인공이 되는 찐사랑 재질!,화끈하고 쿨한 직진 연애 그 자체! 텐션 폭발하는 페스티벌이나 힙한 파티에서 독보적인 존재감을 뽐내는 '워너비 커플' 바이브예요.,가끔 에너지가 너무 과열되어 파지직할 수 있어요! 그럴 땐 '서로 5분 휴식' 타임만 가져도 금방 다시 뜨거워지는 성장형 케미예요.,"뮤직 페스티벌, 불멍 캠핑, 루프탑 파티",2026-03-07 07:06:31
辛亥(신해),辛亥(신해),88,도플갱어 케미,똑같은 보석 두 개가 만났으니 비주얼 합부터 이미 갓벽 그 자체! 신해의 총명함과 촉이 복사 붙여넣기 된 수준이라 말 안 해도 통하는 텔레파시 텐션이 미쳤어요. 서로의 예술적 감성과 힙한 취향을 가장 잘 알아주는 유일무이한 소울메이트 각! 서로가 서로의 거울이 되어 빛나는 시너지가 폭발하는 세계관이에요.,감성 브이로그 재질! 분위기 좋은 와인바나 갤러리에서 서로 피사체 삼아 인생샷 남기는 게 일상인 세련된 바이브예요.,둘 다 예민한 센서가 풀가동 중이라 가끔은 생각이 너무 많아질 수 있어요. 그럴 땐 '깊게 생각 금지' 태그 걸고 맛있는 거 먹으면 바로 힐링 완료!,"미디어 아트 전시, 심야 드라이브, 오마카세",2026-03-07 07:07:21
辛亥(신해),丙辰(병진),94,운명적 자석 케미,보석 신금과 태양 병화가 만난 '병신합' 텐션! 병진의 따뜻한 대지가 신해의 차가운 물을 감싸주니 심리적 안정감 미쳤어요. 서로가 서로를 빛나게 해주는 존재라 같이 있으면 아우라가 장난 아닌 소울메이트 각! 한 명은 화려하게 이끌고 한 명은 세련되게 받쳐주는 갓벽한 밸런스의 세계관이에요.,화려함과 편안함이 공존하는 프리미엄 바이브! 서로의 커리어를 응원하면서도 데이트할 땐 확실하게 럭셔리한 감성을 즐기는 어른 연애 스타일이에요.,둘 다 똑똑해서 가끔 서로 가르치려 들 수 있어요! 그럴 땐 '오구오구' 모드로 전환해서 무조건 칭찬 감옥에 가두면 시너지 폭발하고 찐사랑 확정!,"호캉스, 파인 다이닝, 쇼룸 투어",2026-03-07 07:08:05
辛亥(신해),辛酉(신유),82,명품 보석 케미,"반짝이는 보석 신금이 두 명이라니, 등장만으로도 주변 시선 싹쓸이하는 비주얼 깡패 커플! 신해의 유연한 물 에너지가 신유의 날카로운 카리스마를 부드럽게 닦아주니 서로를 더 빛나게 해주는 갓벽 시너지 미쳤다! 취향과 안목이 비슷해서 말 안 해도 통하는 소울메이트 각 제대로 떴어요.",세련된 감성이 뚝뚝 떨어지는 힙스터 바이브! 남들 다 아는 핫플보다는 우리만 아는 고퀄리티 공간에서 샴페인 한 잔 하는 어른 연애 스타일이에요.,둘 다 보석처럼 섬세해서 작은 말 한마디에 꽁해질 수 있어요! '너 오늘 진짜 빛난다' 같은 칭찬 폭탄만 투척하면 서운함 사르르 녹는 성장형 커플!,"편집숍 쇼핑, 와인바, 미술관 투어",2026-03-07 07:08:51
壬子(임자),丙寅(병인),93,다이나믹 케미,"깊고 넓은 바다 임자와 화끈한 태양 병인이 만난 역대급 스케일! 서로 다른 에너지가 만나 우주급 텐션을 터뜨리는 중이에요. 임자의 쿨한 카리스마를 병인의 따뜻한 열기가 녹여주니 시너지 미쳤다! 서로의 부족한 점을 갓벽하게 채워주는 상생의 정석, 소울메이트 각 제대로 떴습니다.",영화 속 주인공 같은 드라마틱 바이브! 활동적인 병인이 리드하고 차분한 임자가 서포트하며 세상 힙한 곳은 다 휩쓸고 다니는 에너제틱 연애 스타일이에요.,임자의 깊은 속마음과 병인의 솔직함이 가끔 온도 차를 보일 수 있어요! '솔직 당당 토크' 시간만 자주 가지면 서로에게 더 스며드는 성장형 커플 완성!,"수상 레저, 락 페스티벌, 루프탑 바",2026-03-07 07:09:39
壬子(임자),辛未(신미),88,단짠 밸런스 케미,"압도적 에너지의 임자일주와 섬세한 갓벽주의 신미일주가 만난 역대급 시너지! 넓은 바다 같은 A에게 B는 반짝이는 보석 같은 존재예요. 서로의 빈틈을 갓벽하게 채워주는 구조라 같이 있을 때 텐션이 수직 상승하죠. 서로를 빛나게 해주는 갓생 커플의 정석이자, 알면 알수록 깊어지는 찐사랑 세계관을 가졌네요.",쿨함과 다정함이 공존하는 마라맛과 달콤함의 조화! A가 리드하면 B가 센스 있게 서포트하는 환상 티키타카가 특징이에요. 힙한 핫플 투어부터 딥한 대화까지 스펙트럼이 엄청 넓어요.,"A의 거침없는 추진력에 B가 가끔 깜놀할 수 있어요! 서로의 '퍼스널 스페이스'만 존중해주면 갈등 순삭, 배려 한 스푼으로 관계의 완성도가 999% 채워지는 마법이 일어날 거예요.","전시회 관람, 와인 바, 호캉스",2026-03-07 07:10:20
壬子(임자),丙子(병자),82,극강 텐션 커플,"깊은 바다 같은 A와 뜨거운 태양 같은 B가 만난 '물불 안 가리는' 역대급 텐션 세계관! 서로 정반대의 에너지가 만나서 터지는 시너지가 미쳤어요. 각자 자기주장 확실한 쿨한 바이브인데, 의외로 같은 '子'라는 공감대를 공유해서 말이 잘 통하는 반전 매력까지! 서로를 자극하며 같이 성장하는 갓생 소울메이트 각이네요.",화끈하게 사랑하고 쿨하게 화해하는 다이내믹 바이브! 남들 시선 신경 안 쓰고 우리만의 도파민을 찾아 떠나는 힙한 연애 스타일이에요.,"둘 다 에너지가 너무 뿜뿜해서 가끔 불꽃 튀는 배틀이 일어날 수 있지만, 이건 서로 잘나서 생기는 현상! '먼저 사과하기' 챌린지만 성공하면 찐사랑 모드 유지 가능해요.","페스티벌 투어, 서핑, 심야 드라이브",2026-03-07 07:10:57
壬子(임자),辛巳(신사),85,반전 매력 커플,"압도적 포스의 壬(물) A와 섬세하게 빛나는 辛(보석) B의 만남! 보석이 맑은 물에 씻겨 영롱해지는 '금백수청' 바이브라 시너지가 미쳤어요. A의 쿨한 추진력에 B의 예리한 센스가 더해지니 그야말로 갓벽한 밸런스! 서로의 부족한 온도를 채워주는 따뜻한 성장형 케미로, 알면 알수록 찐사랑 각이 날카롭게 서네요.",겉으론 시크해도 속으론 서로밖에 모르는 츤데레 텐션! 럭셔리한 핫플 데이트부터 깊이 있는 밤샘 토크까지 소화 가능한 힙한 바이브예요.,A의 거침없는 직진에 B가 가끔 '멈춰!'를 외칠 수 있어요. 그럴 땐 B의 섬세한 속마음을 한 번 더 체크해주는 센스! 서로의 속도 차이를 인정하면 케미 폭발 확정!,"야경 루프탑 바, 오마카세, 재즈 클럽",2026-03-07 07:11:48
壬子(임자),丙戌(병술),89,도파민 폭발 케미,압도적인 포스의 임자일주와 화끈한 에너지를 가진 병술일주가 만난 '불꽃 튀는' 세계관! 차가운 바다와 뜨거운 대지가 만난 형상이라 서로를 자극하며 텐션을 최고조로 끌어올려요. A의 쿨한 카리스마를 B의 따뜻한 열정이 감싸 안으니 시너지가 미쳤다 소리 절로 나오죠. 한 번 빠지면 헤어 나오기 힘든 찐사랑 각!,보는 사람도 손발 오글거릴 만큼 뜨거운 직진 연애 바이브! 서로의 에너지에 불을 지피는 스타일이라 데이트할 때마다 레전드 갱신이에요.,"가끔 서로의 불같은 텐션이 부딪힐 수 있지만, 이건 성장의 신호! '나 좀 알아줘' 하는 마음만 예쁘게 표현하면 관계가 더 갓벽해질 거예요.","팝업스토어 투어, 락 볼링장, 캠핑 불멍",2026-03-07 07:12:34
壬子(임자),辛卯(신묘),92,청량 힐링 케미,시원한 바다 같은 A와 상큼한 새싹 같은 B가 만난 '수생목' 시너지 미쳤다! A의 듬직한 에너지가 B의 섬세한 매력을 쑥쑥 키워주는 구조라 같이 있으면 운세가 떡상하는 소울메이트 각이에요. 서로의 감성을 찰떡같이 이해하는 텐션 세계관 덕분에 대화만 해도 도파민이 팡팡 터지는 무드예요.,보는 사람도 정화되는 청량 보스 바이브! A가 든든하게 중심을 잡고 B가 톡톡 튀는 아이디어로 데이트를 리드하는 '갓벽' 밸런스예요.,A의 파워 직진이 가끔 B에겐 넘칠 수 있어요! 서로의 속도에 맞춘 '반 걸음 느린 배려'만 더해주면 평생 찐사랑 모드 유지 가능!,"식물원 투어, 인생네컷, LP바",2026-03-07 07:13:17
壬子(임자),丙申(병신),95,갓벽한 합체 케미,압도적인 바다 A와 힙한 태양 B가 만난 역대급 시너지! 서로의 에너지를 뺏는 게 아니라 오히려 더 반짝이게 해주는 '신자합' 텐션이라 같이 있으면 운빨이 떡상해요. 서로가 서로에게 영감이 되는 소울메이트 각! 한 명은 묵직하게 잡아주고 한 명은 센스 있게 끌어주니 이보다 더 쿨할 순 없는 갓생 커플 인정입니다.,보는 사람도 기분 좋아지는 하이틴 영화 바이브! 힙한 전시회나 핫플에서 서로 인생샷 찍어주며 도파민 파티 벌이는 스타일이에요.,둘 다 에너지가 너무 좋아서 가끔 과속할 수 있어요! 가끔은 뇌 빼고 쉬는 '멍때리기 타임'만 챙겨주면 찐사랑 텐션 영원할 거예요.,"요트 투어, 갤러리 카페, 루프탑 파티",2026-03-07 07:14:07
壬子(임자),辛丑(신축),98,자석 밀착 케미,압도적 에너지의 壬(물)과 견고한 辛(보석)이 만난 역대급 시너지! '자축합' 텐션으로 서로를 끌어당기는 자석 같은 힘이 미쳤어요. A의 거침없는 추진력을 B의 든든한 대지가 갓벽하게 받아주니 안정감과 도파민을 동시에 잡은 소울메이트 각! 한 번 엮이면 절대 못 헤어지는 찐사랑 세계관 그 자체예요.,겉으로는 시크해 보여도 둘만 있으면 애교 폭발하는 반전 바이브! 서로의 루틴을 리스펙하며 갓생 살게 도와주는 든든한 파트너십 연애예요.,가끔 둘 다 고집이 발동해서 정적 흐를 수 있음! 그럴 땐 B의 섬세한 배려에 A가 넉살 좋게 다가가면 케미 지수 200% 바로 회복!,"프라이빗 영화관, 와인 페어링, 심야 드라이브",2026-03-07 07:14:47
壬子(임자),丙午(병오),80,다이내믹 케미,"차가운 겨울 바다 A와 뜨거운 한여름 태양 B가 만난 역대급 텐션 세계관! 정반대 에너지라 서로를 자석처럼 끌어당기는 힘이 미쳤어요. 한 명은 쿨하고 한 명은 핫하니 지루할 틈이 없는 도파민 파티 그 자체! 서로의 다름을 성장의 동력으로 삼는 '성장형 커플'의 정석이자, 맞춰갈수록 시너지 폭발하는 찐사랑 각입니다.",화끈하게 사랑하고 뒤끝 없는 쿨함 끝판왕 바이브! 매 순간이 하이라이트 영상 같은 에너제틱한 데이트를 즐기는 힙한 커플이에요.,서로 에너지가 너무 강해서 가끔 감정의 파도가 높게 칠 수 있어요! '나 먼저 듣기' 스킬만 장착하면 관계의 완성도가 갓벽해질 거예요.,"페스티벌 투어, 서핑, 스포츠 경기 직관",2026-03-07 07:15:37
壬子(임자),辛亥(신해),88,딥다이브 커플,"임자(壬子)의 깊은 바다와 신해(辛亥)의 깨끗한 샘물이 만난 격! 서로의 속마음을 말하지 않아도 스캔 완료하는 소울메이트 각이에요. 둘 다 수(水) 기운 낭낭해서 감성 텐션이 우주 끝까지 폭발하는 중! 한 번 대화 시작하면 새벽 4시는 기본인, 영혼까지 꽉 찬 시너지 미친 조합입니다.",화려한 핫플보다는 우리만의 아지트에서 깊은 대화를 즐기는 무드. 서로의 취향을 공유하며 덕질하듯 연애하는 '찐사랑' 바이브가 느껴져요.,"둘 다 에너지가 깊어서 가끔은 생각이 너무 많아질 수 있음! 고민은 짧게, 행동은 힙하게! 가끔은 아무 생각 없이 몸 움직이는 액티비티로 텐션 리프레시해주면 끝.","심야 드라이브, 전시회 관람, 칵테일 바",2026-03-07 07:16:31
壬子(임자),丙辰(병진),92,다이내믹 케미,차갑고 깊은 바다 '임자'와 따뜻하고 화려한 태양 '병진'의 만남! 완전 정반대 텐션이라 서로에게 자석처럼 끌리는 시너지 미쳤다.. 진토가 임수를 가둬주면서 안정감까지 챙기는 갓벽한 조합! 서로의 부족한 점을 힙하게 채워주는 성장형 세계관 그 자체예요.,"낮에는 병진의 리드로 핫플 뿌시고, 밤에는 임자의 감성으로 깊은 대화 나누는 반전 바이브! 텐션 조절 장인들이라 지루할 틈이 없어요.",가끔 불과 물이 만나 치직- 할 때도 있지만 이건 찐사랑으로 가는 빌드업! 서로의 다름을 '유니크함'으로 리스펙해주면 연애 온도 무한 상승!,"루프탑 바, 페스티벌, 야경 드라이브",2026-03-07 07:17:17
壬子(임자),辛酉(신유),85,갓벽한 시너지,차가운 보석 '신유'와 깊은 바다 '임자'가 만난 럭셔리한 텐션! 신유의 날카로운 매력을 임수가 부드럽게 씻겨주니 비주얼부터 서사까지 시너지 미쳤다.. 금생수(金生水) 에너지로 서로의 텐션을 무한 서포트해주는 조합이에요. 둘 다 쿨톤 감성이라 같이만 있어도 화보 찍는 소울메이트 각!,"깔끔하고 세련된 데이트 바이브! 말 한마디에도 엣지가 넘치고, 서로의 사생활을 힙하게 존중해주는 어른 연애 스타일이에요.",둘 다 너무 쿨해서 가끔 온도가 낮아질 수 있음! 가끔은 오글거리는 멘트로 서로의 마음을 따뜻하게 데워주면 찐사랑 텐션 유지 가능!,"편집숍 투어, 와인 바, 미니멀리즘 카페",2026-03-07 07:17:59
癸丑(계축),丙寅(병인),82,단짠단짠 케미,"차분한 쿨톤 '계축'과 핫한 웜톤 '병인'이 만난 텐션 세계관! 계수가 병화의 뜨거움을 식혀주고, 병화는 계수의 깊은 속을 환하게 비춰주는 상호보완 시너지 미쳤다.. 서로 다른 온도 차가 오히려 짜릿한 끌림을 만드는 성장형 커플이에요. 같이 있으면 세상이 컬러풀해지는 기분이랄까?",계축의 츤데레 매력과 병인의 댕댕이 같은 텐션이 섞인 바이브. 조용한 북카페에서 시작해 새벽 락볼링장까지 섭렵하는 반전 데이트의 정석!,"가끔 서로의 속도가 다를 땐 '기다려주기' 스킬 발동! 병인이 앞서가면 계축이 잡아주고, 계축이 너무 신중할 땐 병인이 손 잡아주면 찐사랑 완성.","LP 바 투어, 야경 캠핑, 팝업 스토어",2026-03-07 07:18:49
癸丑(계축),辛未(신미),78,성장형 커플,"차분한 빗물 '계축'과 단단한 원석 '신미'가 만나 서로를 다듬어주는 갓생 궁합! 처음엔 결이 다른 듯해도, 대화할수록 서로의 빈틈을 힙하게 채워주는 반전 매력이 있어요. 신미의 단단함이 계축의 섬세함을 서포트하니 시간이 갈수록 신뢰도가 수직 상승하는 텐션 세계관입니다.",화려한 겉치레보다는 속 깊은 고민을 나누는 찐사랑 바이브! 은근히 고집 있는 두 사람이 만나 서로의 가치관을 공유하며 단단해지는 성숙한 데이트 무드예요.,가끔 서로의 고집이 충돌할 땐 '한 발짝 물러나기' 챌린지! 유연한 대화로 마음을 열어주면 오히려 서로에게 대체 불가능한 소울메이트 각!,"도자기 공방, 오마카세, 조용한 북카페",2026-03-07 07:19:27
癸丑(계축),丙子(병자),89,밀당 천재 커플,차분한 빗물 '계축'과 밤하늘의 불꽃 '병자'가 만난 유니크한 텐션! 자축(子丑) 합으로 묶여 있어 서로에게 자석처럼 끌리는 소울메이트 각이에요. 병화의 열정을 계수가 촉촉하게 적셔주니 정반대 매력이 만나 시너지 미쳤다.. 서로의 다름이 오히려 짜릿한 자극이 되는 성장형 세계관 그 자체!,낮에는 각자 갓생 살다가 밤에 만나 감성 폭발하는 바이브. 은근한 밀당 속에서도 서로의 안식처가 되어주는 츤데레 찐사랑 스타일이에요.,둘 다 생각이 깊어질 때 속마음을 숨기면 텐션 다운! 솔직한 대화로 온도를 맞추면 누구도 못 끼어드는 우리만의 견고한 케미 완성!,"심야 영화, LP 바, 재즈 클럽",2026-03-07 07:20:16
癸丑(계축),辛巳(신사),95,소울메이트 각,섬세한 빗물 '계축'과 반짝이는 보석 '신사'가 만난 역대급 시너지! 금생수(金生水) 텐션으로 신금이 계수를 끊임없이 응원해주니 자존감 수직 상승하는 찐사랑 세계관이에요. 사유축(巳酉丑) 에너지의 흐름이 서로를 꽉 잡아주는 완벽한 서사를 완성! 같이 있으면 세상이 필터 씌운 듯 예뻐 보이는 케미 폭발 조합입니다.,서로의 미적 취향이 찰떡이라 인스타 감성 맛집 부수고 다니는 세련된 바이브! 대화가 끊이지 않는 지적인 티키타카가 매력 포인트예요.,둘 다 예민한 감수성을 가졌으니 서운함은 쌓아두지 말기! 작은 선물이나 따뜻한 말 한마디면 금방 풀리는 귀염뽀짝 힐링 케미니까요.,"미술관 데이트, 와인 바, 향수 공방",2026-03-07 07:20:56
癸丑(계축),丙戌(병술),78,성장형 커플,"차분한 안개 '계축'과 뜨거운 태양 '병술'이 만난 드라마틱한 텐션! 서로 다른 극강의 에너지가 만나 서로의 세상을 넓혀주는 시너지 미쳤다.. 병화가 계수의 차가움을 녹여주고, 계수가 병화의 열기를 적당히 조절해주니 알면 알수록 끌리는 마성의 조합이에요. 서로를 더 깊게 이해하며 단단해지는 서사 맛집!","화려한 핫플 데이트와 정적인 감성 데이트를 오가는 다채로운 바이브. 때로는 뜨겁게, 때로는 차분하게 서로의 텐션을 맞춰가는 밀당 천재 스타일이에요.",가끔 의견이 부딪히는 건 서로 너무 열정적이라 그런 법! 감정 소모보다는 맛있는 걸로 힐링하며 대화하면 찐사랑 모드로 즉시 복귀 가능해요.,"불멍 캠핑, 심야 영화, 루프탑 바",2026-03-07 07:21:45
癸丑(계축),辛卯(신묘),88,갓벽 보완 커플,"차분하고 깊은 매력의 계축과 세련된 바이브의 신묘가 만난 시너지 미쳤다! 차가운 겨울비(계수)가 보석(신금)을 씻겨주니 서로가 서로를 더 빛나게 해주는 소울메이트 각이야. 신묘의 톡톡 튀는 아이디어를 계축이 듬직하게 서포트해주니, 같이 있으면 세상 무서울 게 없는 갓벽한 텐션 세계관 완성!",감성 넘치는 전시회나 힙한 와인바 데이트 바이브! 신묘의 댕댕이 같은 잔망미에 계축이 스며드는 은근한 설렘이 포인트야. 서로의 취향을 리스펙하며 깊은 대화로 힐링하는 찐사랑 스타일!,가끔은 서로의 동굴 타임을 존중해주는 센스! 신묘의 예민한 텐션을 계축이 따뜻하게 안아주면 관계 지수 무한 상승하는 성장형 커플이 될 수 있어.,"LP 바 청음, 야간 미술관 투어, 조용한 불멍 캠핑",2026-03-07 07:22:43
癸丑(계축),丙申(병신),82,단짠 텐션 커플,"깊고 차분한 계축과 에너제틱한 태양 같은 병신의 만남! 서로 다른 극과 극 에너지가 만나 오히려 호기심 자극하는 시너지 미쳤다. 계축의 듬직함이 병신의 화려함을 감싸 안아주는 구조라, 함께 있으면 예측 불가능한 도파민 텐션 세계관이 열려요. 서로의 부족한 오행을 채워주는 갓벽한 상호보완 찐사랑 각!",화려한 핫플 데이트와 정적인 힐링을 넘나드는 믹스매치 스타일! 병신이 텐션을 끌어올리면 계축이 분위기를 잡아주는 환상적인 티키타카가 특징이에요.,병신의 불꽃 텐션과 계축의 쿨한 감성이 부딪힐 땐 잠시 각자의 시간을 존중해 주기! 서로의 속도 차이를 '성장형 자극'으로 즐기면 케미 폭발 확정!,"루프탑 바, 페스티벌 직관, 심야 드라이브",2026-03-07 07:23:30
癸丑(계축),辛丑(신축),92,무드 소울메이트,차분한 겨울비 계축과 고결한 보석 신축의 만남은 그야말로 분위기 깡패! 서로 닮은 꼴 에너지가 만나 말하지 않아도 통하는 텔레파시 케미가 미쳤다. 신축의 섬세함을 계축이 깊이 있게 받아주니 정서적 안정감이 폭발하는 조합이야. 서로의 세계관을 가장 잘 이해해주는 찐사랑 각!,둘만 아는 아지트에서 딥톡 나누는 감성 바이브. 화려함보다는 클래식하고 정적인 무드에서 둘만의 텐션이 더 살아나는 편이야.,"가끔 둘 다 너무 진지해질 수 있으니, 귀여운 잔망미를 한 스푼 추가해봐! 가벼운 농담으로 분위기를 환기하면 시너지 폭발 가능!","LP 바, 새벽 드라이브, 전시회 관람",2026-03-07 07:24:16
癸丑(계축),丙午(병오),85,자극 끝판왕 케미,"차분한 겨울비 계축과 핫한 태양 병오의 만남! 완전 반대라 더 끌리는 마성의 텐션 세계관이야. 계축의 쿨한 매력이 병오의 열정을 식혀주고, 병오의 에너지는 계축의 얼어붙은 마음을 녹여주니 시너지 미쳤다! 서로의 온도를 맞춰가며 완성되는 드라마틱한 찐사랑 각이야.",냉탕과 온탕을 오가는 짜릿한 밀당 천재 바이브! 조용한 북카페에서 책 읽다가도 갑자기 락 페스티벌로 점프하는 다이내믹한 데이트가 일상이야.,병오의 불꽃 텐션이 너무 뜨거울 땐 계축이 살짝 뒤로 물러나 주는 여유가 필요해! 서로의 에너지를 '다름'이 아닌 '매력'으로 리스펙하면 케미 폭발 확정!,"핫플 팝업스토어, 심야 재즈바, 서핑 레슨",2026-03-07 07:24:53
癸丑(계축),辛亥(신해),95,극강의 소울메이트,차분한 겨울비 계축과 반짝이는 보석 신해의 만남! 금생수 시너지로 서로의 가치를 무한대로 높여주는 갓벽 궁합이야. 신해의 맑은 감성을 계축이 듬직하게 받아주니 정서적 텐션이 아주 안정적이지. 서로 말 안 해도 눈빛만으로 소통 가능한 찐사랑 세계관 그 자체!,새벽 감성 터지는 딥톡과 잔잔한 음악이 흐르는 와인바 바이브. 서로의 섬세한 취향을 완벽하게 공유하는 세련된 연애 스타일이야.,둘 다 생각이 깊어서 가끔은 고민만 하다가 시간이 갈 수도! 그럴 땐 한 명이 '가보자고!' 외치며 행동력을 더해주면 시너지 폭발해.,"심야 영화 정주행, 오션뷰 카페, 향수 공방",2026-03-07 07:25:40
癸丑(계축),丙辰(병진),84,단짠 성장형 커플,"깊고 차분한 '냉미남/냉미녀' 포스 계축과 밝고 화려한 '인싸' 에너지 병진의 만남! 서로 다른 에너지가 만나 오히려 호기심을 자극하는 텐션 세계관이 열렸어. 병진의 따뜻한 태양이 계축의 얼어붙은 땅을 녹여주니, 함께할수록 서로의 잠재력이 터지는 시너지 미쳤다! 반전 매력에 스며드는 찐사랑 각이야.",화려한 핫플에서 시작해 조용한 심야 산책으로 끝나는 다이내믹 바이브! 병진이 텐션을 끌어올리면 계축이 무드를 잡아주는 완벽한 티키타카 연애 스타일.,가끔 병진의 열정이 과하거나 계축이 너무 침묵할 땐 '서로 다른 리듬'임을 인정해 주기! 다름을 매력으로 소화하면 관계 지수 무한 상승 확정!,"팝업 스토어 투어, 야간 한강 산책, 전시회 관람",2026-03-07 07:26:23
癸丑(계축),辛酉(신유),98,갓벽 소울메이트,"차분한 겨울비 계축과 세상 시크한 보석 신유의 만남? 이건 못 참지! 신유의 날카로운 매력을 계축이 부드럽게 감싸안으며 금생수 시너지 폭발! 서로가 서로를 더 반짝이게 해주는 텐션 세계관이야. 정서적 유대감이 깊어서 말 안 해도 다 아는 찐사랑 각, 소울메이트 그 자체!",무드 넘치는 와인 바나 LP 카페에서의 딥톡 바이브. 서로의 섬세한 감성을 리스펙하며 조용하지만 강하게 끌리는 세련된 연애 스타일이야.,"가끔 둘 다 너무 쿨해질 때가 있는데, 그럴 땐 귀여운 애정 표현 한 스푼만 더해봐! 표현할수록 설렘 지수 무한 상승하는 성장형 커플!","편집숍 투어, 야간 드라이브, 파이닝 다이닝",2026-03-07 07:27:14
甲寅(갑인),丙寅(병인),94,갓생 불꽃 커플,쭉 뻗은 나무 갑인과 활활 타오르는 태양 병인의 만남! 나무가 불을 도와주는 목생화 시너지로 연애 텐션이 아주 미쳤다. 둘 다 호랑이 기운을 품고 있어서 추진력과 열정이 폭발하는 저세상 텐션 세계관이야. 서로가 서로의 비전이 되어주는 최고의 서포터이자 찐사랑 소울메이트 각!,"에너지 넘치는 액티비티나 핫플 정복하는 바이브! 같이 있으면 지루할 틈 없이 텐션이 올라가고, 주변 사람들까지 기분 좋게 만드는 파워 인싸 커플 스타일이야.",둘 다 에너지가 너무 좋아서 가끔 과열될 수 있어! 그럴 땐 서로 '워워'하며 침착하게 텐션 조절만 해줘도 무한 성장 가능한 갓벽 케미 완성!,"테마파크 투어, 러닝 크루, 야외 페스티벌",2026-03-07 07:28:04
甲寅(갑인),辛未(신미),88,갓생 시너지 커플,자신감 뿜뿜한 '갑인'과 섬세한 센스쟁이 '신미'의 만남! 갑인의 에너제틱한 목(木) 기운을 신미의 금(金) 기운이 세련되게 다듬어주는 텐션이에요. 서로의 부족한 결을 채워주는 보완형 관계라 함께 있을 때 성취감이 폭발하는 세계관을 공유해요. 서로가 서로에게 영감이 되는 갓생 소울메이트 각!,리더십 있는 데이트와 꼼꼼한 플래닝의 조화! 갑인이 '오늘 여기 가자!' 하면 신미가 힙한 핫플로 예약 완료하는 환상 호흡이에요. 서로 리스펙하는 분위기라 대화가 잘 통하는 지적인 바이브가 매력적!,"갑인의 직진 본능과 신미의 섬세함이 만날 때, 가끔은 속도 조절이 필요해요! 서로의 다름을 '나를 성장시키는 자극제'로 생각하면 텐션 유지 쌉가능! 칭찬 한 스푼만 더해주면 찐사랑 모드 유지 완료.","성수동 팝업스토어, 야경 루프탑 바, 전시회 투어",2026-03-07 07:28:57
甲寅(갑인),丙子(병자),92,인생 하이라이트,든든한 거목 '갑인'이 태양 같은 '병자'를 만나 에너지가 제대로 펌핑되는 시너지 미친 조합! 갑인의 추진력에 병자의 화사한 센스가 더해지니 세상 화려한 텐션 세계관이 열려요. 서로를 주인공으로 만들어주는 기운 덕분에 같이만 있어도 주변 시선 싹쓸이하는 소울메이트 각입니다.,어딜 가나 주인공 포스 뿜뿜! 활동적이고 힙한 데이트를 즐기며 서로의 자존감을 무한 동력으로 채워주는 찐사랑 바이브예요.,둘 다 에너지가 너무 핫해서 가끔은 쿨다운이 필요할지도? 서로의 열정을 '성장형 자극'으로 리프레시한다면 텐션 폼 미쳤다 소리 들을 거예요!,"페스티벌 투어, 인피니티 풀, 힙한 루프탑 바",2026-03-07 07:29:37
